baseline_hazards
0.0
0.0
0.03537181418780991
0.050225052216154226
0.05837574999143743
0.051823893765148385
0.07482724638441116
0.1107471035996155
0.08118808654138852
0.1266928019530021
0.09731692689917608
0.040556748090935395
