baseline_hazards
0.0
0.0
3.9470375081521255e-05
5.431685489219573e-05
5.992416045561285e-05
5.083897212336315e-05
7.046805334805333e-05
9.690740867233821e-05
6.40916010197354e-05
9.207353716112622e-05
6.219742963568689e-05
2.5603692517982777e-05
