baseline_hazards
0.0
0.0
0.05564187688864965
0.0788536228102089
0.0914402302701282
0.08120401698094949
0.11695537140854548
0.174182155156718
0.12848093964347426
0.20071273297137282
0.1550402431376165
0.06552317172107217
