baseline_hazards
0.0
0.0
0.031118396332989146
0.044169373975923305
0.051325320184911205
0.04563429320076454
0.06598903286734717
0.09780793020927667
0.07175078536725012
0.11204575746222664
0.0862042948929759
0.03589371177587429
