baseline_hazards
0.0
0.0
2.3912682838614798e-05
3.282794605168981e-05
3.611679506213712e-05
3.0539404619991585e-05
4.2180410889927584e-05
5.7794568883821516e-05
3.807835331129199e-05
5.4493367378713336e-05
3.665217405888384e-05
1.3590365234116048e-05
