baseline_hazards
0.0
0.0
6.765057454587048e-05
9.363795380362545e-05
0.00010389278993151278
8.862178242636978e-05
0.00012375416703484313
0.0001713036217511346
0.00011397352204322168
0.00016481226301339358
0.00011217435400060257
4.757950745207277e-05
