baseline_hazards
0.0
0.0
4.922713798196748e-05
6.762173700736102e-05
7.443860072407863e-05
6.297934105404291e-05
8.705052541092217e-05
0.00011938259302308229
7.872182442498044e-05
0.00011276720226333172
7.591900763689294e-05
2.8581132701143578e-05
