baseline_hazards
0.0
0.0
3.224234021693156e-05
4.4445940221278816e-05
4.916742619198392e-05
4.17570587371752e-05
5.792491877346617e-05
7.992523438352502e-05
5.292359705094468e-05
7.614214923453345e-05
5.1567276879443075e-05
1.966910749860137e-05
