baseline_hazards
0.0
0.0
3.722512870067831e-05
5.1153533703938224e-05
5.634436638813892e-05
4.7701024882606104e-05
6.597361055577769e-05
9.054685205380068e-05
5.974496368626426e-05
8.565285928554426e-05
5.770740337036998e-05
2.1837087141020312e-05
