baseline_hazards
0.0
0.0
6.100654987591489e-05
8.378977949994421e-05
9.224669558074605e-05
7.806044989042569e-05
0.0001079116399871487
0.000148005289544598
9.760258481421648e-05
0.00013984512152790784
9.417795260494535e-05
3.672718618314909e-05
