baseline_hazards
0.0
0.0
0.037933372660181604
0.05392381334844156
0.06269403333636664
0.055684271837204445
0.08034094291544341
0.11858881578565389
0.08695984150356921
0.1357031507823302
0.10491764988702398
0.044128619720192074
