baseline_hazards
0.0
0.0
3.5033380357963706e-06
4.85803195706845e-06
5.419038050393631e-06
4.638136906785913e-06
6.511914633140436e-06
9.04115715560374e-06
6.014420132934995e-06
8.701820016734428e-06
5.937291598414319e-06
1.959018752439869e-06
