baseline_hazards
0.0
0.0
0.031140987470441358
0.0440651546404043
0.050974975529498576
0.044889538038201206
0.06458394131700393
0.09491473935330644
0.06885946848735583
0.1073714747418142
0.08148938306355824
0.033018219845038665
