baseline_hazards
0.0
0.0
1.7056824699269664e-05
2.3542733116634547e-05
2.6057747396882466e-05
2.217050131660446e-05
3.0826500514942676e-05
4.254194251472749e-05
2.8220349993324572e-05
4.066973368102728e-05
2.758599626456054e-05
1.131378718033489e-05
