baseline_hazards
0.0
0.0
0.0011879043544057936
0.0016320294608779722
0.001796863210278619
0.0015213654155557385
0.0021037264383666114
0.0028873206209769483
0.0019047233519852208
0.0027306250571419864
0.001841155869846616
0.000840853726313011
