baseline_hazards
0.0
0.0
0.039241780035146286
0.05563391941376189
0.06453210248739259
0.057177375294210325
0.08247620644823453
0.12225356920354896
0.08927265975923819
0.1389605758595889
0.10606301514111427
0.04359434842698968
