baseline_hazards
0.0
0.0
5.3258862751107213e-05
7.8969416784303e-05
7.247571947250685e-05
7.155023522139829e-05
8.335000137150779e-05
9.488459364783228e-05
8.941139035369437e-05
9.687712257594823e-05
8.901458483299702e-05
5.350475861662555e-05
