baseline_hazards
0.0
0.0
3.664008051175586e-05
5.03465348362016e-05
5.5454213790587374e-05
4.695557018705253e-05
6.495698168526829e-05
8.914872992157016e-05
5.882554549165132e-05
8.434279018500943e-05
5.684266407355847e-05
2.1784523828679574e-05
