baseline_hazards
0.0
0.0
4.588907132142864e-05
6.300533955107181e-05
6.933458338316123e-05
5.86400725793065e-05
8.102337432277196e-05
0.00011102899591621474
7.319139526602087e-05
0.00010478458581319622
7.054428220484265e-05
2.893464051051885e-05
