baseline_hazards
0.0
0.0
0.021026099166279046
0.03014714846059299
0.03546340520769581
0.03171593759791488
0.04601163487898292
0.06841364843060657
0.0504317044324138
0.0790916408649634
0.062036220604754305
0.026416347311817124
