baseline_hazards
0.0
0.0
3.8228902434529184e-07
5.466628461942216e-07
6.370421075445098e-07
5.714659616300609e-07
8.493473923490787e-07
1.2500138890432116e-06
8.917061294488882e-07
1.3905137299325693e-06
1.0321012992680927e-06
1.0302875504454543e-06
