baseline_hazards
0.0
0.0
3.416900959582014e-15
4.71011067241084e-15
5.277181661873376e-15
4.447569685254299e-15
6.661389258881169e-15
9.132212111138961e-15
6.0094776961443725e-15
8.563308294448913e-15
5.7131315849628505e-15
1.1871698790157705e-15
