baseline_hazards
0.0
0.0
0.04133002563039337
0.0585988956157275
0.06820724384654117
0.060561668316701976
0.08779402058304825
0.13016718553192147
0.09536162120979637
0.1490671898726027
0.1144032203890364
0.048272806476372665
