baseline_hazards
0.0
0.0
0.017843142275190602
0.02552243255953545
0.030063220324436573
0.026913298517541612
0.03939437893171598
0.05849745420956771
0.04284179911864031
0.06667461973993451
0.051628008611774294
0.02073498894998911
