baseline_hazards
0.0
0.0
3.1560937525954717e-06
4.439415383632934e-06
4.987575686461042e-06
4.310560433024532e-06
6.108106827456718e-06
8.645149465989118e-06
5.894774871553854e-06
8.732842693121359e-06
6.086547664515579e-06
3.6399970152024474e-06
