baseline_hazards
0.0
0.0
0.00015579468510125186
0.00023064354015579061
0.00021137624225885324
0.00020834672026261218
0.00024231171536929648
0.0002753818836757664
0.00025905484118258533
0.00028020488413841704
0.00025701913282727716
0.00015259343672315769
