baseline_hazards
0.0
0.0
2.066892529067376e-05
2.843488254684681e-05
3.133286288230731e-05
2.658287522870618e-05
3.678632184227572e-05
5.057698860816553e-05
3.348802150498574e-05
4.8039694513294984e-05
3.24420977350057e-05
1.4843459693344244e-05
