baseline_hazards
0.0
0.0
4.0705477982982763e-11
5.871556619152953e-11
6.928806496098324e-11
6.275339654181193e-11
9.471321089920362e-11
1.4066889049439604e-10
1.0221464333955749e-10
1.6149040485608324e-10
1.2206938826034603e-10
1.323056586716458e-10
