baseline_hazards
0.0
0.0
0.022642899916624576
0.03211062332194814
0.037748257625561076
0.03368301468492117
0.04939701274242042
0.07357990824435003
0.05476074678832796
0.08602538980351519
0.06769668119147375
0.029262369335201335
