baseline_hazards
0.0
0.0
8.598622774897877e-05
0.00012740239188677727
0.00011686505008341617
0.00011530065068565736
0.00013422404001848045
0.00015269920661309725
0.00014379217647529234
0.00015569885401576684
0.00014297775592310257
8.572869629990184e-05
