baseline_hazards
0.0
0.0
2.2240276189114043e-05
3.0634991950582226e-05
3.3830161904032735e-05
2.872920405889786e-05
3.9901027315427145e-05
5.497057699866147e-05
3.6367685000371766e-05
5.231920444912549e-05
3.5403069477733604e-05
1.4664304491618142e-05
