baseline_hazards
0.0
0.0
0.02862510151559074
0.040683834667820815
0.047360090909609326
0.04206849100818653
0.06074645044770092
0.09005725895732562
0.06582055220629655
0.10251249142677392
0.07872090541760945
0.032657125376168404
