baseline_hazards
0.0
0.0
4.288854642321867e-05
5.8824090869079986e-05
6.46476194364769e-05
5.45962818225945e-05
7.530719237172372e-05
0.00010303622717971171
6.777767486676014e-05
9.6852851621071e-05
6.499260418981786e-05
2.0950041531076647e-05
